Drug	Size	Name	Recall	Precision
Rifampicin	r10000	ERR551726	0.3517534537725824	0.9594202898550724
Rifampicin	r10000	ERR551918	0.24229543039319873	0.9539748953974896
Rifampicin	r10000	ERR552244	0.36663124335812963	0.9556786703601108
Rifampicin	r10000	ERR552346	0.22316684378320936	0.9502262443438914
Rifampicin	r10000	ERR552442	0.48990435706695007	0.9524793388429752
Rifampicin	r10000	ERR552500	0.3783209351753454	0.9518716577540107
Rifampicin	r10000	ERR553050	0.30393198724760895	0.9501661129568106
Rifampicin	r10000	SAMEA1015940	0.13708820403825717	0.9626865671641791
Rifampicin	r10000	SAMEA1016078	0.4782146652497343	0.9513742071881607
Rifampicin	r10000	SAMEA1016120	0.33475026567481403	0.9516616314199395
Rifampicin	r10000	SAMEA1016137	0.281615302869288	0.9671532846715328
Rifampicin	r10000	SAMEA1016161	0.3485653560042508	0.9534883720930233
Rifampicin	r10000	SAMEA1018850	0.565356004250797	0.95
Rifampicin	r10000	SAMEA1018872	0.4303931987247609	0.9507042253521126
Rifampicin	r10000	SAMEA1018931	0.8161530286928799	0.9858793324775353
Rifampicin	r10000	SAMEA1018950	0.7566418703506907	0.9713506139154161
Rifampicin	r10000	SAMEA1018960	0.7332624867162593	0.9857142857142858
Rifampicin	r10000	SAMEA1018995	0.2146652497343252	0.9665071770334929
Rifampicin	r10000	SAMEA1018998	0.48459086078639746	0.9519832985386222
Rifampicin	r10000	SAMEA1019029	0.2784272051009564	0.9527272727272728
Rifampicin	r10000	SAMEA1019031	0.19128586609989373	0.9574468085106383
Rifampicin	r10000	SAMEA1019047	0.3018065887353879	0.9562289562289562
Rifampicin	r10000	SAMEA1019123	0.6461211477151966	0.95
Rifampicin	r10000	SAMEA1019142	0.40807651434643993	0.9504950495049505
Rifampicin	r10000	SAMEA1019274	0.3273113708820404	0.9506172839506173
Rifampicin	r10000	SAMEA1019281	0.27098831030818277	0.9514925373134329
Rifampicin	r10000	SAMEA1019286	0.29543039319872477	0.952054794520548
Rifampicin	r10000	SAMEA1019324	0.3698193411264612	0.9508196721311475
Rifampicin	r10000	SAMEA104172424	0.35069075451647186	0.9510086455331412
Rifampicin	r10000	SAMEA104172507	0.3645058448459086	0.9501385041551247
Rifampicin	r10000	SAMEA104302736	0.24335812964930925	0.9541666666666667
Rifampicin	r10000	SAMEA104302756	0.3528161530286929	0.9540229885057471
Rifampicin	r10000	SAMEA104302762	0.8023379383634431	0.9895150720838795
Rifampicin	r10000	SAMEA104302770	0.39213602550478216	0.9510309278350515
Rifampicin	r10000	SAMEA104302773	0.3273113708820404	0.9506172839506173
Rifampicin	r10000	SAMEA104302778	0.31668437832093516	0.9551282051282052
Rifampicin	r10000	SAMEA104394527	0.38150903294367694	0.9547872340425532
Rifampicin	r10000	SAMEA104394535	0.13177470775770456	0.9612403100775194
Rifampicin	r10000	SAMEA104394542	0.32518597236981933	0.9503105590062112
Rifampicin	r10000	SAMEA104394546	0.8172157279489904	0.985897435897436
Rifampicin	r10000	SAMEA104394572	0.3283740701381509	0.9626168224299065
Rifampicin	r10000	SAMEA104394635	0.45164718384697133	0.9507829977628636
Rifampicin	r10000	SAMEA104394648	0.8055260361317748	0.9882659713168188
Rifampicin	r10000	SAMEA104394649	0.35812964930924546	0.9519774011299436
Rifampicin	r10000	SAMEA104394712	0.34643995749202977	0.9532163742690059
Rifampicin	r10000	SAMEA1100860	0.310308182784272	0.9511400651465798
Rifampicin	r10000	SAMEA1100872	0.2263549415515409	0.9508928571428571
Rifampicin	r10000	SAMEA1100883	0.5685441020191286	0.9519572953736655
Rifampicin	r10000	SAMEA1101276	0.19553666312433582	0.9583333333333334
Rifampicin	r10000	SAMEA1101283	0.37619553666312433	0.9516129032258065
Rifampicin	r10000	SAMEA1101296	0.40063761955366634	0.9544303797468354
Rifampicin	r10000	SAMEA1101326	0.3421891604675877	0.9526627218934911
Rifampicin	r10000	SAMEA1101333	0.06907545164718384	0.9558823529411765
Rifampicin	r10000	SAMEA1101339	0.8055260361317748	0.9717948717948718
Rifampicin	r10000	SAMEA1101371	0.13177470775770456	0.9612403100775194
Rifampicin	r10000	SAMEA1101378	0.1179596174282678	0.9568965517241379
Rifampicin	r10000	SAMEA1101386	0.383634431455898	0.95
Rifampicin	r10000	SAMEA1101387	0.19766206163655686	0.9538461538461539
Rifampicin	r10000	SAMEA1101389	0.35600425079702447	0.9571428571428572
Rifampicin	r10000	SAMEA1101390	0.7523910733262487	0.9752066115702479
Rifampicin	r10000	SAMEA1101391	0.1339001062699256	0.9545454545454546
Rifampicin	r10000	SAMEA1101524	0.45164718384697133	0.9507829977628636
Rifampicin	r10000	SAMEA1101529	0.36663124335812963	0.9530386740331491
Rifampicin	r10000	SAMEA1101535	0.281615302869288	0.9532374100719424
Rifampicin	r10000	SAMEA1101537	0.2720510095642933	0.9516728624535316
Rifampicin	r10000	SAMEA1101545	0.39107332624867164	0.9509043927648578
Rifampicin	r10000	SAMEA1101554	0.16046758767268862	0.9556962025316456
Rifampicin	r10000	SAMEA1101594	0.39213602550478216	0.9584415584415584
Rifampicin	r10000	SAMEA1101615	0.29861849096705634	0.9623287671232876
Rifampicin	r10000	SAMEA1101623	0.5398512221041445	0.951310861423221
Rifampicin	r10000	SAMEA1101628	0.3475026567481403	0.9505813953488372
Rifampicin	r10000	SAMEA1101630	0.230605738575983	0.9517543859649122
Rifampicin	r10000	SAMEA1101678	0.3783209351753454	0.9518716577540107
Rifampicin	r10000	SAMEA1101685	0.30924548352816156	0.9509803921568627
Rifampicin	r10000	SAMEA1101686	0.16046758767268862	0.9617834394904459
Rifampicin	r10000	SAMEA1101699	0.34112646121147716	0.9525222551928784
Rifampicin	r10000	SAMEA1101702	0.34643995749202977	0.9504373177842566
Rifampicin	r10000	SAMEA1101704	0.22210414452709884	0.95
Rifampicin	r10000	SAMEA1101727	0.2922422954303932	0.9515570934256056
Rifampicin	r10000	SAMEA1101733	0.29861849096705634	0.9525423728813559
Rifampicin	r10000	SAMEA1101740	0.230605738575983	0.9559471365638766
Rifampicin	r10000	SAMEA1101742	0.3698193411264612	0.9508196721311475
Rifampicin	r10000	SAMEA1101778	0.17003188097768332	0.963855421686747
Rifampicin	r10000	SAMEA1101816	0.35600425079702447	0.9517045454545454
Rifampicin	r10000	SAMEA1101890	0.30924548352816156	0.9540983606557377
Rifampicin	r10000	SAMEA1102214	0.5876726886291179	0.9501718213058419
Rifampicin	r10000	SAMEA1102240	0.3241232731137088	0.9561128526645768
Rifampicin	r10000	SAMEA1102261	0.38788522848034007	0.958005249343832
Rifampicin	r10000	SAMEA1102290	0.37619553666312433	0.9516129032258065
Rifampicin	r10000	SAMEA1102413	0.2731137088204038	0.9518518518518518
Rifampicin	r10000	SAMEA1102415	0.24973432518597238	0.951417004048583
Rifampicin	r10000	SAMEA1102417	0.29968119022316686	0.9527027027027027
Rifampicin	r10000	SAMEA1102576	0.5951115834218916	0.9507640067911715
Rifampicin	r10000	SAMEA1102585	0.5844845908607864	0.9515570934256056
Rifampicin	r10000	SAMEA1103089	0.40913921360255046	0.9506172839506173
Rifampicin	r10000	SAMEA1103128	0.359192348565356	0.9548022598870056
Rifampicin	r10000	SAMEA1103131	0.3230605738575983	0.95
Rifampicin	r10000	SAMEA1103137	0.15621679064824653	0.9607843137254902
Rifampicin	r10000	SAMEA1103138	0.8023379383634431	0.9830729166666666
Rifampicin	r10000	SAMEA1117566	0.5876726886291179	0.9518072289156626
Rifampicin	r10000	SAMEA1117567	0.3145589798087141	0.9517684887459807
Rifampicin	r10000	SAMEA1117571	0.4952178533475027	0.9510204081632653
Rifampicin	r10000	SAMEA1117583	0.21360255047821466	0.9617224880382775
Rifampicin	r10000	SAMEA1117586	0.3028692879914984	0.95
Rifampicin	r10000	SAMEA1117596	0.8926673751328374	0.9870740305522914
Rifampicin	r10000	SAMEA1117608	0.1902231668437832	0.9623655913978495
Rifampicin	r10000	SAMEA1117615	0.1742826780021254	0.9647058823529412
Rifampicin	r10000	SAMEA1117633	0.2507970244420829	0.9672131147540983
Rifampicin	r10000	SAMEA1117646	0.3273113708820404	0.9506172839506173
Rifampicin	r10000	SAMEA1117649	0.3475026567481403	0.9505813953488372
Rifampicin	r10000	SAMEA1117659	0.410201912858661	0.9507389162561576
Rifampicin	r10000	SAMEA1117728	0.5781083953241233	0.9594356261022927
Rifampicin	r10000	SAMEA1117766	0.5961742826780021	0.9508474576271186
Rifampicin	r10000	SAMEA1117770	0.17321997874601489	0.9588235294117647
Rifampicin	r10000	SAMEA1117778	0.21253985122210414	0.9523809523809523
Rifampicin	r10000	SAMEA1117791	0.39638682252922425	0.9588688946015425
Rifampicin	r10000	SAMEA1117798	0.40170031880977686	0.9521410579345088
Rifampicin	r10000	SAMEA1117827	0.15834218916046758	0.9675324675324676
Rifampicin	r10000	SAMEA1117833	0.34006376195536664	0.9523809523809523
Rifampicin	r10000	SAMEA1117847	0.8129649309245484	0.9671302149178256
Rifampicin	r10000	SAMEA1117862	0.31137088204038255	0.9543973941368078
Rifampicin	r10000	SAMEA1117877	0.38788522848034007	0.9505208333333334
Rifampicin	r10000	SAMEA1117986	0.3485653560042508	0.9507246376811594
Rifampicin	r10000	SAMEA1118036	0.5472901168969182	0.9501845018450185
Rifampicin	r10000	SAMEA1118042	0.6131774707757705	0.9505766062602965
Rifampicin	r10000	SAMEA1118054	0.14027630180658873	0.9635036496350365
Rifampicin	r10000	SAMEA1118084	0.536663124335813	0.9510357815442562
Rifampicin	r10000	SAMEA1118096	0.13177470775770456	0.9538461538461539
Rifampicin	r10000	SAMEA1118129	0.5717321997874601	0.950530035335689
Rifampicin	r10000	SAMEA1118131	0.16153028692879914	0.9620253164556962
Rifampicin	r10000	SAMEA1118132	0.40913921360255046	0.9506172839506173
Rifampicin	r10000	SAMEA1118165	0.3687566418703507	0.9585635359116023
Rifampicin	r10000	SAMEA1118166	0.7353878852284803	0.9829545454545454
Rifampicin	r10000	SAMEA1118200	0.820403825717322	0.9507389162561576
Rifampicin	r10000	SAMEA1118228	0.18384697130712008	0.9611111111111111
Rifampicin	r10000	SAMEA1118230	0.5547290116896918	0.9508196721311475
Rifampicin	r10000	SAMEA1118259	0.12327311370882041	0.9586776859504132
Rifampicin	r10000	SAMEA1118284	0.3071200850159405	0.9506578947368421
Rifampicin	r10000	SAMEA1118289	0.4038257173219979	0.95
Rifampicin	r10000	SAMEA1118321	0.1902231668437832	0.9521276595744681
Rifampicin	r10000	SAMEA1118322	0.1944739638682253	0.953125
Rifampicin	r10000	SAMEA1118335	0.36769394261424015	0.9505494505494505
Rifampicin	r10000	SAMEA1118372	0.2879914984059511	0.9508771929824561
Rifampicin	r10000	SAMEA1118383	0.38150903294367694	0.9522546419098143
Rifampicin	r10000	SAMEA1118392	0.13283740701381508	0.9541984732824428
Rifampicin	r10000	SAMEA1118398	0.32518597236981933	0.9503105590062112
Rifampicin	r10000	SAMEA1118409	0.36663124335812963	0.9504132231404959
Rifampicin	r10000	SAMEA1118432	0.37619553666312433	0.9516129032258065
Rifampicin	r10000	SAMEA1118442	0.4059511158342189	0.9502487562189055
Rifampicin	r10000	SAMEA1118446	0.5685441020191286	0.9502664298401421
Rifampicin	r10000	SAMEA1118480	0.30924548352816156	0.9572368421052632
Rifampicin	r10000	SAMEA1118512	0.310308182784272	0.9511400651465798
Rifampicin	r10000	SAMEA1118528	0.36344314558979807	0.95
Rifampicin	r10000	SAMEA1118539	0.31137088204038255	0.9512987012987013
Rifampicin	r10000	SAMEA1118591	0.49840595111583424	0.9513184584178499
Rifampicin	r10000	SAMEA1118593	0.1689691817215728	0.9636363636363636
Rifampicin	r10000	SAMEA1118612	0.3740701381509033	0.9513513513513514
Rifampicin	r10000	SAMEA1118633	0.30924548352816156	0.9572368421052632
Rifampicin	r10000	SAMEA1118646	0.8108395324123273	0.9883419689119171
Rifampicin	r10000	SAMEA1118667	0.5855472901168969	0.95
Rifampicin	r10000	SAMEA1118757	0.3740701381509033	0.9513513513513514
Rifampicin	r10000	SAMEA1118771	0.34537725823591925	0.9530791788856305
Rifampicin	r10000	SAMEA1118835	0.869287991498406	0.9544924154025671
Rifampicin	r10000	SAMEA1118839	0.29968119022316686	0.9559322033898305
Rifampicin	r10000	SAMEA1118851	0.2869287991498406	0.9507042253521126
Rifampicin	r10000	SAMEA1118876	0.5451647183846972	0.9517625231910947
Rifampicin	r10000	SAMEA1118896	0.35494155154091395	0.9515669515669516
Rifampicin	r10000	SAMEA1118900	0.4527098831030818	0.9551569506726457
Rifampicin	r10000	SAMEA1118907	0.39744952178533477	0.9516539440203562
Rifampicin	r10000	SAMEA1118958	0.30818278427205104	0.9508196721311475
Rifampicin	r10000	SAMEA1118982	0.3071200850159405	0.9506578947368421
Rifampicin	r10000	SAMEA1118983	0.3655685441020191	0.9529085872576177
Rifampicin	r10000	SAMEA1118988	0.2561105207226355	0.964
Rifampicin	r10000	SAMEA1119045	0.3528161530286929	0.9512893982808023
Rifampicin	r10000	SAMEA1119046	0.230605738575983	0.9601769911504425
Rifampicin	r10000	SAMEA1119056	0.5951115834218916	0.9523809523809523
Rifampicin	r10000	SAMEA1119086	0.30499468650371947	0.9503311258278145
Rifampicin	r10000	SAMEA1119088	0.3390010626992561	0.9550898203592815
Rifampicin	r10000	SAMEA1119136	0.8777895855472901	0.9683470105509965
Rifampicin	r10000	SAMEA1119144	0.6546227417640808	0.9535603715170279
Rifampicin	r10000	SAMEA1119201	0.20085015940488843	0.9593908629441624
Rifampicin	r10000	SAMEA1119210	0.3698193411264612	0.9508196721311475
Rifampicin	r10000	SAMEA1119214	0.2104144527098831	0.9565217391304348
Rifampicin	r10000	SAMEA1119247	0.41764080765143463	0.9538834951456311
Rifampicin	r10000	SAMEA1119261	0.27098831030818277	0.9514925373134329
Rifampicin	r10000	SAMEA1119267	0.2975557917109458	0.9523809523809523
Rifampicin	r10000	SAMEA1119310	0.3655685441020191	0.9502762430939227
Rifampicin	r10000	SAMEA1119344	0.32624867162592985	0.9504643962848297
Rifampicin	r10000	SAMEA1119370	0.4059511158342189	0.955
Rifampicin	r10000	SAMEA1119372	0.822529224229543	0.9834815756035579
Rifampicin	r10000	SAMEA1119383	0.1636556854410202	0.9506172839506173
Rifampicin	r10000	SAMEA1119384	0.21679064824654623	0.9532710280373832
Rifampicin	r10000	SAMEA1119397	0.34112646121147716	0.9525222551928784
Rifampicin	r10000	SAMEA1119402	0.28055260361317746	0.9530685920577617
Rifampicin	r10000	SAMEA1119412	0.4293304994686504	0.9505882352941176
Rifampicin	r10000	SAMEA1119465	0.3368756641870351	0.9519519519519519
Rifampicin	r10000	SAMEA1119474	0.43889479277364507	0.9560185185185185
Rifampicin	r10000	SAMEA1119493	0.17534537725823593	0.9593023255813954
Rifampicin	r10000	SAMEA1119513	0.2869287991498406	0.9574468085106383
Rifampicin	r10000	SAMEA1119515	0.35069075451647186	0.9510086455331412
Rifampicin	r10000	SAMEA1119563	0.4293304994686504	0.9505882352941176
Rifampicin	r10000	SAMEA1119589	0.8055260361317748	0.9895561357702349
Rifampicin	r10000	SAMEA1119623	0.5802337938363443	0.9528795811518325
Rifampicin	r10000	SAMEA1119645	0.36663124335812963	0.9504132231404959
Rifampicin	r10000	SAMEA1119654	0.36769394261424015	0.9505494505494505
Rifampicin	r10000	SAMEA1119665	0.89798087141339	0.9780092592592593
Rifampicin	r10000	SAMEA1119688	0.16153028692879914	0.9559748427672956
Rifampicin	r10000	SAMEA1119689	0.5270988310308182	0.9501915708812261
Rifampicin	r10000	SAMEA1119691	0.9202975557917109	0.9708520179372198
Rifampicin	r10000	SAMEA1119704	0.13071200850159406	0.9534883720930233
Rifampicin	r10000	SAMEA1119706	0.40807651434643993	0.9504950495049505
Rifampicin	r10000	SAMEA1119723	0.5111583421891605	0.950592885375494
Rifampicin	r10000	SAMEA1119776	0.2975557917109458	0.9523809523809523
Rifampicin	r10000	SAMEA1119783	0.3655685441020191	0.9502762430939227
Rifampicin	r10000	SAMEA1119799	0.3294367693942614	0.950920245398773
Rifampicin	r10000	SAMEA1119844	0.8746014877789585	0.9879951980792316
Rifampicin	r10000	SAMEA1119856	0.37725823591923485	0.9517426273458445
Rifampicin	r10000	SAMEA1119886	0.361317747077577	0.9523809523809523
Rifampicin	r10000	SAMEA1119912	0.30499468650371947	0.9503311258278145
Rifampicin	r10000	SAMEA1397294	0.18384697130712008	0.9611111111111111
Rifampicin	r10000	SAMEA1397295	0.35812964930924546	0.9519774011299436
Rifampicin	r10000	SAMEA1397309	0.7460148777895855	0.975
Rifampicin	r10000	SAMEA1397317	0.2720510095642933	0.9516728624535316
Rifampicin	r10000	SAMEA1397333	0.30605738575983	0.9536423841059603
Rifampicin	r10000	SAMEA1397349	0.7332624867162593	0.9759547383309759
Rifampicin	r10000	SAMEA1397368	0.3931987247608927	0.9511568123393316
Rifampicin	r10000	SAMEA1397375	0.33475026567481403	0.9516616314199395
Rifampicin	r10000	SAMEA1397395	0.36344314558979807	0.9606741573033708
Rifampicin	r10000	SAMEA1397410	0.34962805526036134	0.9508670520231214
Rifampicin	r10000	SAMEA1397416	0.822529224229543	0.9822335025380711
Rifampicin	r10000	SAMEA1397458	0.29330499468650373	0.9517241379310345
Rifampicin	r10000	SAMEA1397467	0.32624867162592985	0.9504643962848297
Rifampicin	r10000	SAMEA1397486	0.19234856535600425	0.9627659574468085
Rifampicin	r10000	SAMEA1397489	0.7364505844845909	0.984375
Rifampicin	r10000	SAMEA1397496	0.31668437832093516	0.9551282051282052
Rifampicin	r10000	SAMEA1397505	0.30605738575983	0.9504950495049505
Rifampicin	r10000	SAMEA1397511	0.13602550478214664	0.9552238805970149
Rifampicin	r10000	SAMEA1397519	0.7290116896918172	0.9814020028612304
Rifampicin	r10000	SAMEA1397523	0.004250797024442083	1.0
Rifampicin	r10000	SAMEA1403555	0.3432518597236982	0.9528023598820059
Rifampicin	r10000	SAMEA1403614	0.30605738575983	0.9536423841059603
Rifampicin	r10000	SAMEA1403637	0.16259298618490967	0.9622641509433962
Rifampicin	r10000	SAMEA1403638	0.34006376195536664	0.9523809523809523
Rifampicin	r10000	SAMEA1403682	0.8374070138150903	0.985
Rifampicin	r10000	SAMEA1403704	0.13496280552603612	0.9621212121212122
Rifampicin	r10000	SAMEA1403717	0.12433581296493093	0.9590163934426229
Rifampicin	r10000	SAMEA1403718	0.2826780021253985	0.953405017921147
Rifampicin	r10000	SAMEA1403727	0.1594048884165781	0.9615384615384616
Rifampicin	r10000	SAMEA1403734	0.34537725823591925	0.9530791788856305
Rifampicin	r10000	SAMEA1403753	0.3793836344314559	0.952
Rifampicin	r10000	SAMEA1403861	0.46546227417640806	0.9501084598698482
Rifampicin	r10000	SAMEA1403887	0.6089266737513284	0.9502487562189055
Rifampicin	r10000	SAMEA1403891	0.41339001062699254	0.9511002444987775
Rifampicin	r10000	SAMEA1403911	0.15834218916046758	0.9551282051282052
Rifampicin	r10000	SAMEA1403937	0.3953241232731137	0.9514066496163683
Rifampicin	r10000	SAMEA1403942	0.4250797024442083	0.9501187648456056
Rifampicin	r10000	SAMEA1403955	0.30605738575983	0.9536423841059603
Rifampicin	r10000	SAMEA1403972	0.22210414452709884	0.9675925925925926
Rifampicin	r10000	SAMEA1403978	0.36769394261424015	0.953168044077135
Rifampicin	r10000	SAMEA1403983	0.8065887353878852	0.98828125
Rifampicin	r10000	SAMEA1403985	0.22954303931987247	0.968609865470852
Rifampicin	r10000	SAMEA1404028	0.3230605738575983	0.95
Rifampicin	r10000	SAMEA1404029	0.3071200850159405	0.9506578947368421
Rifampicin	r10000	SAMEA1469485	0.32624867162592985	0.9504643962848297
Rifampicin	r10000	SAMEA1469516	0.2199787460148778	0.9583333333333334
Rifampicin	r10000	SAMEA1469528	0.19766206163655686	0.9587628865979382
Rifampicin	r10000	SAMEA1707148	0.26461211477151964	0.950381679389313
Rifampicin	r10000	SAMEA1707154	0.5462274176408076	0.9518518518518518
Rifampicin	r10000	SAMEA1707205	0.1594048884165781	0.9615384615384616
Rifampicin	r10000	SAMEA1707235	0.5589798087141339	0.9511754068716094
Rifampicin	r10000	SAMEA1707263	0.3230605738575983	0.9529780564263323
Rifampicin	r10000	SAMEA1707310	0.6269925611052072	0.9516129032258065
Rifampicin	r10000	SAMEA1707320	0.33581296493092455	0.9518072289156626
Rifampicin	r10000	SAMEA1707360	0.8278427205100957	0.9848293299620733
Rifampicin	r10000	SAMEA1707385	0.28374070138150903	0.9501779359430605
Rifampicin	r10000	SAMEA1707393	0.38150903294367694	0.9547872340425532
Rifampicin	r10000	SAMEA1707488	0.38575982996811903	0.952755905511811
Rifampicin	r10000	SAMEA1707508	0.8990435706695006	0.9791666666666666
Rifampicin	r10000	SAMEA1707529	0.3475026567481403	0.9505813953488372
Rifampicin	r10000	SAMEA1707543	0.3188097768331562	0.9554140127388535
Rifampicin	r10000	SAMEA1707544	0.8150903294367694	0.9909560723514211
Rifampicin	r10000	SAMEA1707574	0.1849096705632306	0.9666666666666667
Rifampicin	r10000	SAMEA1902637	0.24442082890541977	0.9504132231404959
Rifampicin	r10000	SAMEA2167452	0.3134962805526036	0.9516129032258065
Rifampicin	r10000	SAMEA2296963	0.3538788522848034	0.9514285714285714
Rifampicin	r10000	SAMEA2296993	0.2858660998937301	0.950530035335689
Rifampicin	r10000	SAMEA2297019	0.3028692879914984	0.95
Rifampicin	r10000	SAMEA2297023	0.6163655685441021	0.9508196721311475
Rifampicin	r10000	SAMEA2297028	0.3783209351753454	0.9518716577540107
Rifampicin	r10000	SAMEA2297058	0.3241232731137088	0.9501557632398754
Rifampicin	r10000	SAMEA2297083	0.4782146652497343	0.9513742071881607
Rifampicin	r10000	SAMEA2297114	0.20085015940488843	0.9593908629441624
Rifampicin	r10000	SAMEA2297120	0.89798087141339	0.9791425260718424
Rifampicin	r10000	SAMEA2297140	0.36663124335812963	0.9504132231404959
Rifampicin	r10000	SAMEA2297161	0.31137088204038255	0.9512987012987013
Rifampicin	r10000	SAMEA2297192	0.3028692879914984	0.9531772575250836
Rifampicin	r10000	SAMEA2517357	0.5781083953241233	0.951048951048951
Rifampicin	r10000	SAMEA2517419	0.47396386822529224	0.9529914529914529
Rifampicin	r10000	SAMEA2517427	0.27098831030818277	0.9514925373134329
Rifampicin	r10000	SAMEA2517445	0.36238044633368754	0.9578651685393258
Rifampicin	r10000	SAMEA2533344	0.43251859723698194	0.9509345794392523
Rifampicin	r10000	SAMEA2533350	0.22741764080765142	0.963963963963964
Rifampicin	r10000	SAMEA2533367	0.412327311370882	0.9509803921568627
Rifampicin	r10000	SAMEA2533368	0.12646121147715197	0.9596774193548387
Rifampicin	r10000	SAMEA2533370	0.3708820403825717	0.9509536784741145
Rifampicin	r10000	SAMEA2533373	0.3028692879914984	0.95
Rifampicin	r10000	SAMEA2533466	0.2763018065887354	0.9523809523809523
Rifampicin	r10000	SAMEA2533467	0.3145589798087141	0.9517684887459807
Rifampicin	r10000	SAMEA2533484	0.27523910733262485	0.9522058823529411
Rifampicin	r10000	SAMEA2533488	0.8618490967056323	0.98661800486618
Rifampicin	r10000	SAMEA2533515	0.2911795961742827	0.9547038327526133
Rifampicin	r10000	SAMEA2533518	0.34006376195536664	0.9552238805970149
Rifampicin	r10000	SAMEA2533538	0.4070138150903294	0.9503722084367245
Rifampicin	r10000	SAMEA2533546	0.589798087141339	0.9536082474226805
Rifampicin	r10000	SAMEA2533550	0.1073326248671626	0.9528301886792453
Rifampicin	r10000	SAMEA2533582	0.20085015940488843	0.9593908629441624
Rifampicin	r10000	SAMEA2533630	0.3368756641870351	0.9577039274924471
Rifampicin	r10000	SAMEA2533659	0.900106269925611	0.9803240740740741
Rifampicin	r10000	SAMEA2533675	0.6376195536663124	0.9508716323296355
Rifampicin	r10000	SAMEA2533688	0.32624867162592985	0.9504643962848297
Rifampicin	r10000	SAMEA2533730	0.30393198724760895	0.9533333333333334
Rifampicin	r10000	SAMEA2533768	0.5951115834218916	0.9507640067911715
Rifampicin	r10000	SAMEA2533769	0.16153028692879914	0.95
Rifampicin	r10000	SAMEA2533817	0.4463336875664187	0.9502262443438914
Rifampicin	r10000	SAMEA2533840	0.25398512221041447	0.9598393574297188
Rifampicin	r10000	SAMEA2533853	0.3379383634431456	0.9520958083832335
Rifampicin	r10000	SAMEA2533966	0.383634431455898	0.95
Rifampicin	r10000	SAMEA2533979	0.17640807651434645	0.9540229885057471
Rifampicin	r10000	SAMEA2533984	0.35069075451647186	0.9510086455331412
Rifampicin	r10000	SAMEA2533989	0.3294367693942614	0.9567901234567902
Rifampicin	r10000	SAMEA2534000	0.43889479277364507	0.9516129032258065
Rifampicin	r10000	SAMEA2534008	0.5175345377258236	0.9530332681017613
Rifampicin	r10000	SAMEA2534031	0.23910733262486716	0.9574468085106383
Rifampicin	r10000	SAMEA2534052	0.1742826780021254	0.9590643274853801
Rifampicin	r10000	SAMEA2534068	0.3698193411264612	0.9534246575342465
Rifampicin	r10000	SAMEA2534072	0.19341126461211477	0.9528795811518325
Rifampicin	r10000	SAMEA2534082	0.3028692879914984	0.95
Rifampicin	r10000	SAMEA2534086	0.8629117959617428	0.9854368932038835
Rifampicin	r10000	SAMEA2534088	0.3485653560042508	0.9507246376811594
Rifampicin	r10000	SAMEA2534091	0.1339001062699256	0.9618320610687023
Rifampicin	r10000	SAMEA2534100	0.39213602550478216	0.9510309278350515
Rifampicin	r10000	SAMEA2534110	0.30924548352816156	0.9540983606557377
Rifampicin	r10000	SAMEA2534129	0.2773645058448459	0.9560439560439561
Rifampicin	r10000	SAMEA2534136	0.1849096705632306	0.9508196721311475
Rifampicin	r10000	SAMEA2534150	0.3517534537725824	0.9594202898550724
Rifampicin	r10000	SAMEA2534200	0.3018065887353879	0.9530201342281879
Rifampicin	r10000	SAMEA2534231	0.383634431455898	0.95
Rifampicin	r10000	SAMEA2534242	0.820403825717322	0.9809402795425667
Rifampicin	r10000	SAMEA2534281	0.4038257173219979	0.95
Rifampicin	r10000	SAMEA2534283	0.1594048884165781	0.9615384615384616
Rifampicin	r10000	SAMEA2534290	0.24229543039319873	0.9539748953974896
Rifampicin	r10000	SAMEA2534293	0.34643995749202977	0.9560117302052786
Rifampicin	r10000	SAMEA2534309	0.3432518597236982	0.95
Rifampicin	r10000	SAMEA2534324	0.4357066950053135	0.951276102088167
Rifampicin	r10000	SAMEA2534334	0.29011689691817216	0.9512195121951219
Rifampicin	r10000	SAMEA2534340	0.31243358129649307	0.9514563106796117
Rifampicin	r10000	SAMEA2534370	0.4059511158342189	0.9502487562189055
Rifampicin	r10000	SAMEA2534400	0.3889479277364506	0.953125
Rifampicin	r10000	SAMEA2534430	0.3953241232731137	0.9538461538461539
Rifampicin	r10000	SAMEA2534432	0.9213602550478215	0.9741573033707865
Rifampicin	r10000	SAMEA2534439	0.3145589798087141	0.9517684887459807
Rifampicin	r10000	SAMEA2534467	0.46971307120085015	0.9505376344086022
Rifampicin	r10000	SAMEA2534479	0.8097768331562167	0.9819587628865979
Rifampicin	r10000	SAMEA2534482	0.281615302869288	0.9532374100719424
Rifampicin	r10000	SAMEA2534509	0.36663124335812963	0.9556786703601108
Rifampicin	r10000	SAMEA2534529	0.3995749202975558	0.9518987341772152
Rifampicin	r10000	SAMEA2534530	0.24867162592986186	0.9551020408163265
Rifampicin	r10000	SAMEA2534540	0.5717321997874601	0.952212389380531
Rifampicin	r10000	SAMEA2534547	0.23910733262486716	0.9656652360515021
Rifampicin	r10000	SAMEA2534582	0.22316684378320936	0.9502262443438914
Rifampicin	r10000	SAMEA2534588	0.13496280552603612	0.9621212121212122
Rifampicin	r10000	SAMEA2534610	0.5770456960680127	0.9526315789473684
Rifampicin	r10000	SAMEA2534628	0.8087141339001063	0.9870298313878081
